dataset,organism,state,state_numeric,drug,dose_value,dose_unit,dose_xmic,unit_group,n0_log10,time_days,y_log10,censored,limit_log10,notes
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r1,2.69897000433602,7.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_0.4_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r1,2.69897000433602,10.0,,True,1.0,plated_volume_uL=100; plating_condition=0; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_2.0_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r1,2.69897000433602,10.0,,True,2.0,plated_volume_uL=10; plating_condition=1; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_1.0_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r1,2.69897000433602,10.0,3.0,False,2.0,plated_volume_uL=10; plating_condition=2; n0_source_days=1
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r1,2.69897000433602,10.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_0.4_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r1,2.69897000433602,14.0,,True,1.0,plated_volume_uL=100; plating_condition=0; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_2.57_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r1,2.69897000433602,14.0,3.56820172406699,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=1
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r1,2.69897000433602,14.0,3.0,False,2.0,plated_volume_uL=10; plating_condition=2; n0_source_days=1
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r1,2.69897000433602,14.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_0.97_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r1,2.69897000433602,21.0,,False,1.0,plated_volume_uL=100; plating_condition=0; no_value_reported_not_censored; n0_source_days=1
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r1,2.69897000433602,21.0,,False,2.0,plated_volume_uL=10; plating_condition=1; no_value_reported_not_censored; n0_source_days=1
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r1,2.69897000433602,21.0,,False,2.0,plated_volume_uL=10; plating_condition=2; no_value_reported_not_censored; n0_source_days=1
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r1,2.69897000433602,21.0,,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; no_value_reported_not_censored; n0_source_days=1
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,1.0,2.77815125038364,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,1.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_0.78_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,1.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_0.18_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,2.0,2.30102999566398,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,2.0,2.30102999566398,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,2.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_0.3_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,2.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,3.0,,True,1.0,plated_volume_uL=100; plating_condition=0; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_2.08_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,3.0,2.0,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,3.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_1.08_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,3.0,3.07918124604762,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,7.0,,True,1.0,plated_volume_uL=100; plating_condition=0; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,7.0,,True,2.0,plated_volume_uL=10; plating_condition=1; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,7.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,7.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,10.0,2.60205999132796,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,10.0,,True,2.0,plated_volume_uL=10; plating_condition=1; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_0.6_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,10.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_0.6_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,10.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,14.0,,True,1.0,plated_volume_uL=100; plating_condition=0; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_2.51_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,14.0,3.47712125471966,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,14.0,3.30102999566398,False,2.0,plated_volume_uL=10; plating_condition=2; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,14.0,3.50514997831991,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,21.0,,False,1.0,plated_volume_uL=100; plating_condition=0; no_value_reported_not_censored; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,21.0,,False,2.0,plated_volume_uL=10; plating_condition=1; no_value_reported_not_censored; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,21.0,,False,2.0,plated_volume_uL=10; plating_condition=2; no_value_reported_not_censored; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r2,,21.0,,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; no_value_reported_not_censored; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,1.0,2.84509804001426,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,1.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_0.9_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,1.0,2.90308998699194,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,2.0,,True,1.0,plated_volume_uL=100; plating_condition=0; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_1.3_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,2.0,2.30102999566398,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,2.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_0.3_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,2.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,3.0,3.69897000433602,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,3.0,,True,2.0,plated_volume_uL=10; plating_condition=1; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_1.7_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,3.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_1.7_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,3.0,2.90308998699194,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,7.0,,True,1.0,plated_volume_uL=100; plating_condition=0; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,7.0,,True,2.0,plated_volume_uL=10; plating_condition=1; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,7.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,7.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,10.0,2.0,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,10.0,,True,2.0,plated_volume_uL=10; plating_condition=1; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,10.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,10.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,14.0,,True,1.0,plated_volume_uL=100; plating_condition=0; below_limit_of_quantification; n0_source=none_available; bql_contradicted_by_another_plating_of_same_sample_by_2.7_log10
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,14.0,3.14612803567824,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,14.0,3.69897000433602,False,2.0,plated_volume_uL=10; plating_condition=2; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,14.0,3.44715803134222,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,21.0,,False,1.0,plated_volume_uL=100; plating_condition=0; no_value_reported_not_censored; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,21.0,,False,2.0,plated_volume_uL=10; plating_condition=1; no_value_reported_not_censored; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,21.0,,False,2.0,plated_volume_uL=10; plating_condition=2; no_value_reported_not_censored; n0_source=none_available
era4tb,M. tuberculosis,standard,,isoniazid,1.0,xMIC,1.0,era4tb_B_INH1x_r3,,21.0,,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; no_value_reported_not_censored; n0_source=none_available
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,1.0,2.90308998699194,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,1.0,2.69897000433602,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,1.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_0.9_log10
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,1.0,2.60205999132796,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,2.0,2.30102999566398,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,2.0,2.0,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,2.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_0.3_log10
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,2.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,3.0,2.47712125471966,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,3.0,,True,2.0,plated_volume_uL=10; plating_condition=1; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_0.9_log10
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,3.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_0.9_log10
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,3.0,2.90308998699194,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,7.0,2.0,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,7.0,,True,2.0,plated_volume_uL=10; plating_condition=1; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,7.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,7.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,10.0,,True,1.0,plated_volume_uL=100; plating_condition=0; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,10.0,,True,2.0,plated_volume_uL=10; plating_condition=1; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,10.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,10.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,14.0,,True,1.0,plated_volume_uL=100; plating_condition=0; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,14.0,,True,2.0,plated_volume_uL=10; plating_condition=1; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,14.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,14.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,21.0,,False,1.0,plated_volume_uL=100; plating_condition=0; no_value_reported_not_censored; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,21.0,,False,2.0,plated_volume_uL=10; plating_condition=1; no_value_reported_not_censored; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,21.0,,False,2.0,plated_volume_uL=10; plating_condition=2; no_value_reported_not_censored; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r1,2.90308998699194,21.0,,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; no_value_reported_not_censored; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,1.0,2.95424250943932,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,1.0,3.0,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,1.0,3.30102999566398,False,2.0,plated_volume_uL=10; plating_condition=2; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,1.0,2.90308998699194,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,2.0,2.47712125471966,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,2.0,2.0,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,2.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_0.48_log10
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,2.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,3.0,2.47712125471966,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,3.0,2.0,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,3.0,3.0,False,2.0,plated_volume_uL=10; plating_condition=2; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,3.0,2.90308998699194,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,7.0,2.30102999566398,False,1.0,plated_volume_uL=100; plating_condition=0; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,7.0,2.30102999566398,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,7.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_0.3_log10
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,7.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,10.0,,True,1.0,plated_volume_uL=100; plating_condition=0; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_1.6_log10
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,10.0,,True,2.0,plated_volume_uL=10; plating_condition=1; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_0.6_log10
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,10.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_0.6_log10
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,10.0,2.60205999132796,False,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,14.0,,True,1.0,plated_volume_uL=100; plating_condition=0; below_limit_of_quantification; n0_source_days=1; bql_contradicted_by_another_plating_of_same_sample_by_1.0_log10
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,14.0,2.0,False,2.0,plated_volume_uL=10; plating_condition=1; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,14.0,,True,2.0,plated_volume_uL=10; plating_condition=2; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,14.0,,True,2.6020599913279625,plated_volume_uL=2.5; plating_condition=3; below_limit_of_quantification; n0_source_days=1
era4tb,M. tuberculosis,standard,,moxifloxacin,10.0,xMIC,10.0,era4tb_B_MXF10x_r2,2.95424250943932,21.0,,False,1.0,plated_volume_uL=100; plating_condition=0; no_value_reported_not_censored; n0_source_days=1
